benchmark,reward,walltime,commandline
benchmark://cBench-v0/gsm,1.097072200113701,52.72407531738281,opt -forceattrs -globalsplit -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -constmerge -prune-eh -instcombine -slp-vectorizer -instcombine -jump-threading -loop-unroll -adce -gvn -simplifycfg -instcombine -memcpyopt -rewrite-statepoints-for-gc -newgvn -dse -ipsccp -instcombine -nary-reassociate -gvn-hoist -simplifycfg -correlated-propagation -instcombine -simplifycfg -newgvn input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1476691301876067,43.1748411655426,opt -sroa -mergeicmps -instcombine -coro-early -simplifycfg -loop-extract-single -newgvn -strip-dead-prototypes -slp-vectorizer -instcombine -simplifycfg -load-store-vectorizer -instcombine -objc-arc-apelim -inferattrs -slp-vectorizer -insert-gcov-profiling -objc-arc-contract -prune-eh -instcombine -jump-threading -newgvn -dse -ipsccp -instcombine -simplifycfg -nary-reassociate -gvn-hoist -lower-matrix-intrinsics -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,0.9919638372677049,61.75710129737854,opt -loop-versioning-licm -scalarizer -sroa -ipsccp -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -early-cse-memssa -strip -simplifycfg -dse -instcombine -nary-reassociate -memcpyopt -newgvn -mldst-motion -jump-threading -loop-data-prefetch -newgvn -loop-simplifycfg -simplifycfg -correlated-propagation -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,0.7800100452034155,79.14822053909302,opt -sroa -newgvn -loop-predication -aggressive-instcombine -simplifycfg -loop-instsimplify -sccp -instcombine -loop-load-elim -simplifycfg -always-inline -newgvn -lowerswitch -simplifycfg -instcombine -loop-extract -simplifycfg -mergefunc -gvn-hoist -newgvn -ipsccp -dse -simplifycfg -nary-reassociate -die -memcpyopt -newgvn -mldst-motion -correlated-propagation -simplifycfg -loop-extract -simplifycfg -instsimplify input.bc -o output.bc
benchmark://cBench-v0/ispell,0.8990457056755403,96.90482234954834,opt -partial-inliner -sroa -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -objc-arc -ipsccp -newgvn -lowerswitch -simplifycfg -loop-predication -simplifycfg -functionattrs -newgvn -loop-rotate -simplifycfg -newgvn -instcombine -simplifycfg -dse -correlated-propagation -newgvn -memcpyopt -newgvn -gvn-hoist -simplifycfg -nary-reassociate -mldst-motion -loop-vectorize -simplifycfg -instcombine -early-cse-memssa -simplifycfg -strip-dead-prototypes input.bc -o output.bc
benchmark://cBench-v0/ispell,0.9650092081031307,62.907973527908325,opt -loop-rotate -bdce -sroa -newgvn -simplifycfg -instcombine -loop-idiom -simplifycfg -newgvn -gvn-hoist -loweratomic -instcombine -deadargelim -instcombine -nary-reassociate -simplifycfg -ipsccp -newgvn -simplifycfg -newgvn -objc-arc-expand -dse -memcpyopt -die -correlated-propagation -correlated-propagation -sccp -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,0.945421061443161,75.69720387458801,opt -sroa -mergefunc -newgvn -loop-unswitch -simplifycfg -instcombine -load-store-vectorizer -newgvn -simplifycfg -instcombine -jump-threading -newgvn -loop-distribute -gvn-hoist -newgvn -slp-vectorizer -jump-threading -ipsccp -newgvn -simplifycfg -newgvn -strip-nondebug -instcombine -loop-vectorize -simplifycfg -instcombine -separate-const-offset-from-gep -dse -mldst-motion -correlated-propagation -newgvn -nary-reassociate -jump-threading input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0043529214799936,78.69147777557373,opt -sroa -newgvn -simplifycfg -coro-split -rewrite-statepoints-for-gc -instcombine -simplifycfg -newgvn -deadargelim -instcombine -simplifycfg -loweratomic -gvn-hoist -newgvn -ipsccp -newgvn -jump-threading -newgvn -reassociate -instcombine -dse -memcpyopt -newgvn -nary-reassociate -gvn-hoist -loop-instsimplify -simplifycfg -correlated-propagation -separate-const-offset-from-gep -memcpyopt -newgvn -simplifycfg -break-crit-edges -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cBench-v0/ispell,0.8394441654110165,98.52108144760132,opt -sroa -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -ipsccp -newgvn -jump-threading -inferattrs -newgvn -alignment-from-assumptions -dse -loop-extract -simplifycfg -coro-early -loop-rotate -simplifycfg -mergefunc -newgvn -instcombine -newgvn -correlated-propagation -insert-gcov-profiling -memcpyopt -newgvn -float2int -simplifycfg -gvn-hoist -nary-reassociate -mldst-motion -ipsccp -always-inline -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,0.9506110832077684,82.38620591163635,opt -sroa -licm -lowerinvoke -newgvn -simplifycfg -instcombine -newgvn -loop-sink -simplifycfg -instcombine -gvn-hoist -newgvn -jump-threading -newgvn -simplifycfg -lowerswitch -simplifycfg -redundant-dbg-inst-elim -instcombine -instsimplify -flattencfg -simplifycfg -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -newgvn -mldst-motion -ipconstprop -simplifycfg -libcalls-shrinkwrap input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0000000000000002,64.05424380302429,opt -sroa -newgvn -simplifycfg -instcombine -simplifycfg -strip-dead-prototypes -newgvn -simplifycfg -gvn-hoist -constprop -instcombine -separate-const-offset-from-gep -ipsccp -newgvn -jump-threading -newgvn -dse -cross-dso-cfi -callsite-splitting -nary-reassociate -memcpyopt -instcombine -simplifycfg -die -jump-threading -correlated-propagation -newgvn -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0003348401138459,75.64028477668762,opt -sroa -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -correlated-propagation -coro-split -gvn-hoist -instcombine -rewrite-symbols -ipsccp -newgvn -ipsccp -jump-threading -newgvn -dse -nary-reassociate -memcpyopt -newgvn -simplifycfg -newgvn -guard-widening -mldst-motion -jump-threading -insert-gcov-profiling -jump-threading -loop-fusion -simplifycfg -partial-inliner -correlated-propagation -jump-threading -newgvn input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0224290331373387,214.05232858657837,opt -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -newgvn -simplifycfg -loop-guard-widening -callsite-splitting -newgvn -loop-fusion -simplifycfg -correlated-propagation -prune-eh -newgvn -loop-instsimplify -instsimplify -mem2reg -simplifycfg -adce -mldst-motion -ipsccp -gvn-hoist -newgvn -slsr -newgvn -globaldce input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,185.16849446296692,opt -sroa -gvn -simplifycfg -globaldce -aggressive-instcombine -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -inline -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -cross-dso-cfi -newgvn -simplifycfg -rpo-functionattrs -prune-eh -flattencfg -objc-arc-expand -newgvn -mldst-motion -ipsccp -correlated-propagation -newgvn -lower-guard-intrinsic -simplifycfg -gvn-hoist -newgvn -slsr -hotcoldsplit -newgvn input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0235972119465753,174.62847137451172,opt -sroa -gvn -simplifycfg -adce -instcombine -gvn-hoist -insert-gcov-profiling -newgvn -mergefunc -loop-versioning -simplifycfg -gvn-hoist -nary-reassociate -sccp -constprop -memcpyopt -early-cse-memssa -mldst-motion -bdce -mldst-motion -mldst-motion -simplifycfg -prune-eh -newgvn -loop-data-prefetch -mldst-motion -instsimplify -ipsccp -correlated-propagation -newgvn -simplifycfg -slsr -newgvn -functionattrs -globaldce -extract-blocks -partial-inliner -newgvn input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0220396402009269,244.71735787391663,opt -sroa -gvn -simplifycfg -coro-split -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -bdce -objc-arc-expand -memcpyopt -jump-threading -newgvn -mldst-motion -mldst-motion -simplifycfg -instsimplify -mldst-motion -prune-eh -newgvn -constmerge -mldst-motion -ipsccp -slsr -newgvn -globalsplit -globaldce -strip-dead-prototypes -loop-interchange -newgvn -loop-simplifycfg -argpromotion -newgvn -simplifycfg -indvars -loop-distribute -partially-inline-libcalls -newgvn -simplifycfg -gvn-hoist -newgvn -aggressive-instcombine -forceattrs -jump-threading -tailcallelim -correlated-propagation -newgvn -jump-threading input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0228573653673922,182.86948490142822,opt -loweratomic -loop-deletion -sroa -lcssa -gvn -redundant-dbg-inst-elim -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -ipsccp -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -elim-avail-extern -newgvn -correlated-propagation -objc-arc-contract -simplifycfg -newgvn -prune-eh -newgvn -mldst-motion -gvn-hoist -newgvn -slsr -newgvn -globaldce input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022623729605545,175.02391862869263,opt -sroa -gvn -simplifycfg -partial-inliner -instcombine -mergereturn -gvn-hoist -newgvn -mergefunc -instsimplify -simplifycfg -nary-reassociate -mldst-motion -memcpyopt -instsimplify -mldst-motion -mldst-motion -newgvn -loop-guard-widening -consthoist -gvn -simplifycfg -newgvn -correlated-propagation -gvn-hoist -simplifycfg -add-discriminators -objc-arc-contract -prune-eh -newgvn -mldst-motion -ipsccp -slsr -always-inline -newgvn -globaldce input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0172111677894162,210.56555080413818,opt -loop-distribute -loop-extract-single -sroa -gvn -simplifycfg -instcombine -loop-guard-widening -newgvn -simplifycfg -mergefunc -gvn-hoist -newgvn -nary-reassociate -memcpyopt -instsimplify -simplifycfg -loop-load-elim -simplifycfg -mldst-motion -mldst-motion -mldst-motion -correlated-propagation -simplifycfg -newgvn -prune-eh -float2int -newgvn -mldst-motion -ipsccp -tailcallelim -gvn-hoist -newgvn -slsr -newgvn -globaldce -strip-debug-declare -dse -simplifycfg -dse input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,180.28039526939392,opt -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -newgvn -simplifycfg -prune-eh -sink -simplifycfg -newgvn -mldst-motion -ipsccp -correlated-propagation -globaldce -newgvn -simplifycfg -gvn-hoist -newgvn -slsr -newgvn input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.0239087262957045,194.9717879295349,opt -sroa -lower-guard-intrinsic -gvn -simplifycfg -loop-predication -rpo-functionattrs -instcombine -simplifycfg -functionattrs -gvn-hoist -newgvn -called-value-propagation -mergefunc -nary-reassociate -loop-data-prefetch -memcpyopt -instsimplify -simplifycfg -mldst-motion -mldst-motion -mldst-motion -ee-instrument -ipsccp -loop-versioning -simplifycfg -prune-eh -loop-versioning-licm -newgvn -simplifycfg -lower-expect -correlated-propagation -newgvn -mldst-motion -forceattrs -simplifycfg -slsr -lower-guard-intrinsic -mem2reg -newgvn -globaldce -gvn-hoist -constprop -newgvn input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,0.9844632218371557,861.153557062149,opt -objc-arc-apelim -sroa -gvn -reg2mem -mldst-motion -sroa -simplifycfg -ipconstprop -instcombine -libcalls-shrinkwrap -gvn-hoist -newgvn -mergefunc -inferattrs -simplifycfg -adce -nary-reassociate -memcpyopt -newgvn -mldst-motion -attributor -mldst-motion -instsimplify -mldst-motion -prune-eh -newgvn -strip -mldst-motion -objc-arc-contract -correlated-propagation -die -mergeicmps -loop-unroll -simplifycfg -newgvn -memcpyopt -instsimplify -deadargelim -slp-vectorizer -instsimplify -nary-reassociate -simplifycfg -gvn-hoist -newgvn -slsr -newgvn -mergefunc -guard-widening -mergefunc -mergefunc -strip-nondebug -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -guard-widening -mergefunc -mergefunc -mergefunc -newgvn -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -ipsccp -mergefunc -mergefunc -nary-reassociate -mergefunc -mergefunc -loop-instsimplify -newgvn -simplifycfg -loop-versioning-licm -instcombine -simplifycfg -newgvn -memcpyopt -loweratomic -instcombine -nary-reassociate -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -objc-arc-contract -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -loop-versioning-licm -newgvn -coro-early -simplifycfg -mergefunc -div-rem-pairs -instcombine -simplifycfg -canonicalize-aliases -mergefunc -gvn -newgvn -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -lower-constant-intrinsics -called-value-propagation -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -constprop -mergefunc -mergefunc -mergefunc -mergefunc -add-discriminators -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -loop-versioning -mergefunc -early-cse-memssa -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -mergefunc -coro-cleanup -lower-constant-intrinsics -mergefunc -mergefunc -mergefunc -mergefunc -strip-nondebug -globaldce -inline -lower-expect -correlated-propagation -loop-unswitch -simplifycfg -mergeicmps -newgvn -lower-expect -simplifycfg -aggressive-instcombine -instcombine -correlated-propagation -insert-gcov-profiling input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0213877944842,169.86790776252747,opt -sroa -gvn -simplifycfg -dse -deadargelim -instcombine -indvars -hotcoldsplit -newgvn -simplifycfg -gvn-hoist -instcombine -objc-arc -mergefunc -nary-reassociate -memcpyopt -newgvn -simplifycfg -instsimplify -mldst-motion -mldst-motion -hotcoldsplit -dse -mldst-motion -ipsccp -simplifycfg -mldst-motion -slsr -newgvn -correlated-propagation -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0229556967114257,172.9437973499298,opt -sroa -gvn -functionattrs -simplifycfg -insert-gcov-profiling -instcombine -gvn-hoist -newgvn -simplifycfg -mergefunc -canonicalize-aliases -alignment-from-assumptions -nary-reassociate -memcpyopt -instcombine -lowerinvoke -mldst-motion -mldst-motion -newgvn -strip-dead-prototypes -mldst-motion -ipsccp -correlated-propagation -simplifycfg -instcombine -simplifycfg -mergefunc -cross-dso-cfi -mldst-motion -slsr -newgvn -nary-reassociate -globaldce -gvn-hoist -elim-avail-extern -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.018533408378226,219.0075604915619,opt -sroa -gvn -simplifycfg -loop-simplifycfg -instcombine -simplifycfg -gvn-hoist -newgvn -lower-expect -mergefunc -load-store-vectorizer -sink -instcombine -newgvn -nary-reassociate -prune-eh -partial-inliner -forceattrs -simplifycfg -mldst-motion -loop-load-elim -simplifycfg -mldst-motion -mldst-motion -objc-arc-contract -gvn-hoist -loop-load-elim -constprop -simplifycfg -mldst-motion -loop-deletion -newgvn -simplifycfg -loop-deletion -newgvn -loop-data-prefetch -simplifycfg -ipsccp -slsr -newgvn -globaldce -loop-data-prefetch -correlated-propagation -gvn -simplifycfg -instcombine -redundant-dbg-inst-elim -simplifycfg -strip-dead-prototypes -newgvn -nary-reassociate input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0219908338023636,201.04369139671326,opt -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -gvn-hoist -simplifycfg -mergefunc -loop-versioning-licm -newgvn -loop-data-prefetch -simplifycfg -nary-reassociate -memcpyopt -instcombine -mldst-motion -mldst-motion -mldst-motion -simplifycfg -slp-vectorizer -loop-interchange -instcombine -simplifycfg -newgvn -mldst-motion -ipsccp -slsr -newgvn -globaldce -early-cse-memssa -gvn-hoist -correlated-propagation -simplifycfg -instcombine -simplifycfg -sroa -nary-reassociate input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.02183002331752,176.65938353538513,opt -objc-arc -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -simplifycfg -lower-expect -argpromotion -mergefunc -nary-reassociate -memcpyopt -instcombine -consthoist -loop-instsimplify -newgvn -simplifycfg -coro-elide -mldst-motion -mldst-motion -mldst-motion -simplifycfg -mldst-motion -ipsccp -consthoist -always-inline -slsr -sancov -newgvn -gvn-hoist -correlated-propagation -simplifycfg -instcombine -separate-const-offset-from-gep -simplifycfg -nary-reassociate input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0216290102114653,196.01691722869873,opt -sroa -gvn -lcssa -instcombine -simplifycfg -coro-split -gvn-hoist -instcombine -newgvn -mergefunc -objc-arc -simplifycfg -loop-deletion -instcombine -simplifycfg -nary-reassociate -memcpyopt -instcombine -mldst-motion -mldst-motion -mldst-motion -newgvn -simplifycfg -mldst-motion -ipsccp -slsr -newgvn -mergeicmps -globaldce -loop-deletion -ipconstprop -cross-dso-cfi -newgvn -simplifycfg -correlated-propagation -instcombine -simplifycfg -nary-reassociate input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0221114416659962,177.31475400924683,opt -sroa -gvn -strip-debug-declare -simplifycfg -scalarizer -instcombine -gvn-hoist -newgvn -simplifycfg -loop-sink -instcombine -simplifycfg -objc-arc -mergefunc -nary-reassociate -memcpyopt -ipsccp -newgvn -mldst-motion -mldst-motion -mldst-motion -dce -deadargelim -instsimplify -simplifycfg -mldst-motion -slsr -newgvn -globaldce -gvn-hoist -correlated-propagation -simplifycfg -strip-dead-prototypes -newgvn -loop-extract-single -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0216290102114658,208.55819988250732,opt -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -simplifycfg -mergefunc -nary-reassociate -memcpyopt -instcombine -mldst-motion -mldst-motion -newgvn -mldst-motion -simplifycfg -coro-cleanup -mldst-motion -loop-deletion -newgvn -strip-dead-prototypes -simplifycfg -ipsccp -slsr -newgvn -gvn -mergereturn -simplifycfg -newgvn -globaldce -gvn-hoist -correlated-propagation -simplifycfg -instcombine -dce -irce -lower-expect -ipsccp -name-anon-globals -newgvn -simplifycfg -nary-reassociate -rpo-functionattrs input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.021709415453887,199.36939907073975,opt -sroa -gvn -sink -simplifycfg -name-anon-globals -instcombine -gvn-hoist -newgvn -lower-expect -simplifycfg -mergefunc -nary-reassociate -ipsccp -loop-guard-widening -newgvn -simplifycfg -memcpyopt -instcombine -mldst-motion -mldst-motion -mldst-motion -simplifycfg -objc-arc-expand -mldst-motion -slsr -newgvn -globaldce -instnamer -gvn-hoist -correlated-propagation -simplifycfg -prune-eh -instcombine -rewrite-statepoints-for-gc -simplifycfg -nary-reassociate -loop-load-elim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-d,1.0225536704993161,167.2461633682251,opt -sroa -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -slp-vectorizer -extract-blocks -speculative-execution -lower-widenable-condition -simplifycfg -mergefunc -nary-reassociate -memcpyopt -early-cse-memssa -mldst-motion -gvn-hoist -mldst-motion -instcombine -simplifycfg -instsimplify -mldst-motion -mldst-motion -ipsccp -slsr -canonicalize-aliases -newgvn -ipconstprop -globaldce -correlated-propagation -instcombine -strip-nondebug -simplifycfg -nary-reassociate -barrier -barrier input.bc -o output.bc
benchmark://cBench-v0/lame,1.1016127483920513,219.72233843803406,opt -sroa -gvn -simplifycfg -constprop -loop-fusion -instcombine -simplifycfg -nary-reassociate -newgvn -gvn-hoist -irce -instcombine -simplifycfg -callsite-splitting -ipsccp -memcpyopt -bdce -dse -sink -mldst-motion -newgvn -globalopt -instcombine -simplifycfg -prune-eh -mergefunc -newgvn -jump-threading -instcombine -simplifycfg -newgvn -instcombine -globalopt -loop-sink -globaldce -simplifycfg -newgvn -loop-versioning -lowerswitch -coro-split -simplifycfg -newgvn -gvn-hoist -newgvn -dse input.bc -o output.bc
benchmark://cBench-v0/lame,1.1165402707113368,173.14427542686462,opt -sroa -gvn -nary-reassociate -simplifycfg -loop-versioning -instcombine -newgvn -simplifycfg -strip -partial-inliner -hotcoldsplit -gvn-hoist -bdce -loop-fusion -simplifycfg -ipsccp -memcpyopt -instcombine -globalsplit -inferattrs -dse -functionattrs -newgvn -argpromotion -sroa -die -objc-arc-expand -mldst-motion -simple-loop-unswitch -simplifycfg -early-cse-memssa -simplifycfg -globalopt -instcombine -simplifycfg -nary-reassociate -mergefunc -prune-eh -loop-extract-single -simplifycfg -newgvn -globalopt -dse input.bc -o output.bc
benchmark://cBench-v0/lame,0.9806566189881923,273.0847671031952,opt -indvars -sroa -gvn -simplifycfg -dce -instcombine -nary-reassociate -newgvn -simplifycfg -gvn-hoist -bdce -barrier -ipsccp -memcpyopt -instcombine -dse -mldst-motion -simplifycfg -globalopt -instcombine -ipconstprop -newgvn -loop-vectorize -simplifycfg -slp-vectorizer -instcombine -simplifycfg -coro-cleanup -speculative-execution -newgvn -deadargelim -instcombine -prune-eh -nary-reassociate -simplifycfg -mergefunc -instcombine -coro-elide -gvn-hoist -dse -bounds-checking -instcombine -loop-guard-widening -alignment-from-assumptions -early-cse-memssa -simplifycfg -barrier -jump-threading -newgvn -simplifycfg -ipconstprop -gvn-hoist -instcombine -loweratomic -slsr -correlated-propagation -instcombine -lowerswitch -simplifycfg -newgvn -globalopt -nary-reassociate input.bc -o output.bc
benchmark://cBench-v0/lame,0.9910722856868581,215.45191478729248,opt -sroa -pgo-memop-opt -gvn -jump-threading -instcombine -simplifycfg -nary-reassociate -newgvn -gvn-hoist -instcombine -ipsccp -memcpyopt -bdce -simplifycfg -dse -loop-idiom -newgvn -bounds-checking -instcombine -simplifycfg -newgvn -jump-threading -mldst-motion -newgvn -globalopt -instcombine -simplifycfg -gvn-hoist -prune-eh -post-inline-ee-instrument -correlated-propagation -instcombine -mergefunc -nary-reassociate -extract-blocks -sink -strip-nondebug -globalopt -inferattrs -newgvn -simplifycfg -dse input.bc -o output.bc
benchmark://cBench-v0/lame,1.1151483152539114,183.06618881225586,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -gvn-hoist -bdce -ipsccp -speculative-execution -early-cse-memssa -memcpyopt -instcombine -separate-const-offset-from-gep -dse -simplifycfg -gvn -loop-predication -simplifycfg -loop-simplifycfg -simplifycfg -elim-avail-extern -instcombine -simplifycfg -mldst-motion -globalopt -scalarizer -instcombine -simplifycfg -prune-eh -newgvn -mergefunc -dse -instsimplify -globalopt -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/lame,1.103676682346165,185.07937026023865,opt -sroa -constmerge -aggressive-instcombine -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -gvn-hoist -bdce -ipsccp -memcpyopt -instcombine -dse -strip-nondebug -mldst-motion -simplifycfg -globalopt -instcombine -newgvn -loop-deletion -simplifycfg -instcombine -simplifycfg -barrier -prune-eh -lowerswitch -jump-threading -lowerswitch -newgvn -simplifycfg -instcombine -simplifycfg -mergefunc -globalopt -gvn-hoist -loop-distribute -newgvn -dse input.bc -o output.bc
benchmark://cBench-v0/lame,1.0185274071229724,184.63665175437927,opt -sroa -loop-idiom -gvn -simplifycfg -sroa -instcombine -reassociate -attributor -adce -nary-reassociate -newgvn -simplifycfg -gvn-hoist -instcombine -ipsccp -memcpyopt -newgvn -loop-extract -simplifycfg -mergefunc -dse -globalopt -instcombine -mldst-motion -simplifycfg -newgvn -break-crit-edges -simplifycfg -prune-eh -instsimplify -loop-unroll-and-jam -simplifycfg -newgvn -simplifycfg -globalopt -attributor -dse input.bc -o output.bc
benchmark://cBench-v0/lame,1.1166842661034846,205.17938899993896,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -loop-unroll-and-jam -instcombine -simplifycfg -gvn-hoist -bdce -ipsccp -memcpyopt -newgvn -dse -mldst-motion -simplifycfg -globalopt -instcombine -jump-threading -newgvn -simplifycfg -instcombine -loop-load-elim -float2int -simplifycfg -prune-eh -globaldce -elim-avail-extern -mergefunc -globalopt -gvn-hoist -reg2mem -sroa -lowerinvoke -simplifycfg -deadargelim -lower-guard-intrinsic -slp-vectorizer -instcombine -jump-threading -coro-split -bdce -newgvn -slsr -dse input.bc -o output.bc
benchmark://cBench-v0/lame,1.0159354900643183,183.5321068763733,opt -sroa -gvn -simplifycfg -loop-extract -simplifycfg -instcombine -nary-reassociate -mergefunc -simplifycfg -newgvn -prune-eh -float2int -nary-reassociate -loop-sink -instcombine -simplifycfg -gvn-hoist -bdce -mem2reg -memcpyopt -instcombine -dse -insert-gcov-profiling -ipsccp -globalopt -instcombine -objc-arc-apelim -mldst-motion -simplifycfg -newgvn -instsimplify -globalopt -dse -sink input.bc -o output.bc
benchmark://cBench-v0/lame,1.0489104348660845,185.64650225639343,opt -sroa -strip-dead-prototypes -gvn -simplifycfg -loop-unroll -sccp -instcombine -simplifycfg -newgvn -nary-reassociate -globalopt -ipsccp -gvn-hoist -instcombine -memcpyopt -objc-arc-apelim -bdce -simplifycfg -dse -slp-vectorizer -newgvn -mldst-motion -loop-reroll -instcombine -infer-address-spaces -simplifycfg -memcpyopt -sroa -early-cse-memssa -prune-eh -mergefunc -jump-threading -newgvn -simplifycfg -instcombine -adce -globalopt -gvn-hoist -newgvn -dse input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.473312854766846,opt -sroa -ipsccp -gvn -simplifycfg -canonicalize-aliases -reassociate -tailcallelim -jump-threading -div-rem-pairs input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.457597970962524,opt -rewrite-statepoints-for-gc -sroa -ipsccp -gvn -simplifycfg -reassociate -tailcallelim -jump-threading input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9731457800511508,6.170137643814087,opt -loop-unroll -sroa -load-store-vectorizer -objc-arc-contract -ipsccp -bdce -load-store-vectorizer -gvn -simplifycfg -loop-predication -lowerinvoke -instcombine -simplifycfg -newgvn -tailcallelim -jump-threading -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.414723634719849,opt -sroa -ipsccp -slsr -gvn -simplifycfg -reassociate -partial-inliner -tailcallelim -jump-threading input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.409116506576538,opt -sroa -ipsccp -name-anon-globals -gvn -strip-nondebug -simplifycfg -reassociate -tailcallelim -jump-threading -lower-constant-intrinsics input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.4826014041900635,opt -sroa -ipsccp -gvn -simplifycfg -reassociate -tailcallelim -jump-threading input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,5.6157684326171875,opt -reassociate -extract-blocks -irce -sroa -ipsccp -gvn -simplifycfg -reassociate -loop-predication -name-anon-globals -newgvn -simplifycfg -tailcallelim -jump-threading input.bc -o output.bc
benchmark://cBench-v0/patricia,0.969309462915601,3.8768863677978516,opt -sroa -gvn -ipsccp -simplifycfg -objc-arc-expand -slp-vectorizer -simplifycfg -reassociate -tailcallelim -jump-threading input.bc -o output.bc
benchmark://cBench-v0/patricia,0.9693094629156009,4.512415647506714,opt -sroa -ipsccp -gvn -simplifycfg -reassociate -tailcallelim -jump-threading input.bc -o output.bc
